,page_id,lang,len,quantile,title,url,templating,index_box,heading,posts,unique_authors,depth,archive,exchanges,notes
39872,79119,fi,67,0.91,Ahvenanmaan suomenkieliset,https://fi.wikipedia.org/wiki/Ahvenanmaan suomenkieliset,,,,,,,,,
68235,147377,fi,67,0.91,Amerikkalaisvastaisuus,https://fi.wikipedia.org/wiki/Amerikkalaisvastaisuus,,,,,,,,,
77736,171381,fi,67,0.91,Saimaa,https://fi.wikipedia.org/wiki/Saimaa,,,,,,,,,
126135,306191,fi,67,0.91,Paavo Väyrynen,https://fi.wikipedia.org/wiki/Paavo Väyrynen,,,,,,,,,
135314,332538,fi,67,0.91,Saatana saapuu Helsinkiin,https://fi.wikipedia.org/wiki/Saatana saapuu Helsinkiin,,,,,,,,,
306077,858339,fi,67,0.91,Rakkaudella – Raulilta,https://fi.wikipedia.org/wiki/Rakkaudella – Raulilta,,,,,,,,,
361854,1020570,fi,67,0.91,Hyvinkään ammuskelu,https://fi.wikipedia.org/wiki/Hyvinkään ammuskelu,,,,,,,,,
388513,1092522,fi,67,0.91,Luettelo vapaista julkisista taideteoksista Suomessa,https://fi.wikipedia.org/wiki/Luettelo vapaista julkisista taideteoksista Suomessa,,,,,,,,,
405933,1146433,fi,67,0.91,Saariston vapaajoukko,https://fi.wikipedia.org/wiki/Saariston vapaajoukko,,,,,,,,,
6847,11365,fi,68,0.91,Jyväskylä,https://fi.wikipedia.org/wiki/Jyväskylä,,,,,,,,,
113471,271114,fi,68,0.91,Narsistinen persoonallisuushäiriö,https://fi.wikipedia.org/wiki/Narsistinen persoonallisuushäiriö,,,,,,,,,
