,page_id,lang,len,quantile,title,url,templating,index_box,heading,posts,unique_authors,depth,archive,exchanges,notes
87799,151416,no,47,0.91,Downs syndrom,https://no.wikipedia.org/wiki/Downs syndrom,,,,,,,,,
98517,170944,no,47,0.91,Libanon-krigen (2006),https://no.wikipedia.org/wiki/Libanon-krigen (2006),,,,,,,,,
130789,238312,no,47,0.91,Stavanger,https://no.wikipedia.org/wiki/Stavanger,,,,,,,,,
229646,422770,no,47,0.91,Bybanen i Bergen,https://no.wikipedia.org/wiki/Bybanen i Bergen,,,,,,,,,
439340,866414,no,47,0.91,Torgeir Waterhouse,https://no.wikipedia.org/wiki/Torgeir Waterhouse,,,,,,,,,
584082,1259081,no,47,0.91,Liste over boroughs og folketellingsområder i Alaska,https://no.wikipedia.org/wiki/Liste over boroughs og folketellingsområder i Alaska,,,,,,,,,
2415,4594,no,48,0.91,Polen,https://no.wikipedia.org/wiki/Polen,,,,,,,,,
3648,6298,no,48,0.91,Tyskland,https://no.wikipedia.org/wiki/Tyskland,,,,,,,,,
9576,15736,no,48,0.91,Angrepet på Norge i 1940,https://no.wikipedia.org/wiki/Angrepet på Norge i 1940,,,,,,,,,
27654,44016,no,48,0.91,Italia,https://no.wikipedia.org/wiki/Italia,,,,,,,,,
37081,58472,no,48,0.91,Pornografi,https://no.wikipedia.org/wiki/Pornografi,,,,,,,,,
54802,88256,no,48,0.91,Island,https://no.wikipedia.org/wiki/Island,,,,,,,,,
59887,96977,no,48,0.91,Runar Søgaard,https://no.wikipedia.org/wiki/Runar Søgaard,,,,,,,,,
79817,134862,no,48,0.91,Tysk,https://no.wikipedia.org/wiki/Tysk,,,,,,,,,
158158,299882,no,48,0.91,Rødt,https://no.wikipedia.org/wiki/Rødt,,,,,,,,,
245034,450383,no,48,0.91,Kvantemedisin,https://no.wikipedia.org/wiki/Kvantemedisin,,,,,,,,,
470015,942024,no,48,0.91,English Defence League,https://no.wikipedia.org/wiki/English Defence League,,,,,,,,,
532612,1138827,no,48,0.91,Astrup,https://no.wikipedia.org/wiki/Astrup,,,,,,,,,
8346,13805,no,49,0.91,Kristendom,https://no.wikipedia.org/wiki/Kristendom,,,,,,,,,
44648,72281,no,49,0.91,Anarkisme,https://no.wikipedia.org/wiki/Anarkisme,,,,,,,,,
47858,77282,no,49,0.91,Russlands historie,https://no.wikipedia.org/wiki/Russlands historie,,,,,,,,,
69037,112876,no,49,0.91,Muhammed,https://no.wikipedia.org/wiki/Muhammed,,,,,,,,,
79478,133976,no,49,0.91,Første verdenskrig,https://no.wikipedia.org/wiki/Første verdenskrig,,,,,,,,,
79868,134969,no,49,0.91,Kurdistans arbeiderparti,https://no.wikipedia.org/wiki/Kurdistans arbeiderparti,,,,,,,,,
209875,386280,no,49,0.91,Hege Storhaug,https://no.wikipedia.org/wiki/Hege Storhaug,,,,,,,,,
