,page_id,lang,len,quantile,title,url,templating,index_box,heading,posts,unique_authors,depth,archive,exchanges,notes
12355,20150,cs,12,0.5,Bitva u Cušimy,https://cs.wikipedia.org/wiki/Bitva u Cušimy,,,,,,,,,
54574,130992,cs,12,0.5,Megalit,https://cs.wikipedia.org/wiki/Megalit,,,,,,,,,
78389,189631,cs,12,0.5,Bitva u Waterloo,https://cs.wikipedia.org/wiki/Bitva u Waterloo,,,,,,,,,
190093,511249,cs,12,0.5,Coppola,https://cs.wikipedia.org/wiki/Coppola,,,,,,,,,
24571,48320,cs,12,0.5,Seznam jezer ve Švýcarsku,https://cs.wikipedia.org/wiki/Seznam jezer ve Švýcarsku,,,,,,,,,
176114,466229,cs,12,0.5,Petr Čech,https://cs.wikipedia.org/wiki/Petr Čech,,,,,,,,,
24691,48759,cs,12,0.5,Řepy,https://cs.wikipedia.org/wiki/Řepy,,,,,,,,,
74150,177864,cs,12,0.5,Seznam hodností ozbrojených sil Spojených států amerických,https://cs.wikipedia.org/wiki/Seznam hodností ozbrojených sil Spojených států amerických,,,,,,,,,
83811,207275,cs,12,0.5,Souborový systém,https://cs.wikipedia.org/wiki/Souborový systém,,,,,,,,,
144365,373074,cs,12,0.5,Kontrašpionážní sbor (Armáda Spojených států amerických),https://cs.wikipedia.org/wiki/Kontrašpionážní sbor (Armáda Spojených států amerických),,,,,,,,,
128712,329846,cs,12,0.5,Ulcerózní kolitida,https://cs.wikipedia.org/wiki/Ulcerózní kolitida,,,,,,,,,
285510,798117,cs,12,0.5,Seznam kosmických letů programu Apollo,https://cs.wikipedia.org/wiki/Seznam kosmických letů programu Apollo,,,,,,,,,
75350,181162,cs,12,0.5,Seznam ryb Česka,https://cs.wikipedia.org/wiki/Seznam ryb Česka,,,,,,,,,
273872,763034,cs,12,0.5,Prince des poètes,https://cs.wikipedia.org/wiki/Prince des poètes,,,,,,,,,
38104,91439,cs,12,0.5,New York Stock Exchange,https://cs.wikipedia.org/wiki/New York Stock Exchange,,,,,,,,,
218599,591279,cs,12,0.5,Železniční trať Jindřichův Hradec – Nová Bystřice,https://cs.wikipedia.org/wiki/Železniční trať Jindřichův Hradec – Nová Bystřice,,,,,,,,,
36145,85594,cs,12,0.5,Hedčané,https://cs.wikipedia.org/wiki/Hedčané,,,,,,,,,
9448,16491,cs,12,0.5,Rada nad apelacemi,https://cs.wikipedia.org/wiki/Rada nad apelacemi,,,,,,,,,
22316,41831,cs,12,0.5,Sudoku,https://cs.wikipedia.org/wiki/Sudoku,,,,,,,,,
52362,125343,cs,12,0.5,Seznam typografických písem,https://cs.wikipedia.org/wiki/Seznam typografických písem,,,,,,,,,
112332,285247,cs,12,0.5,Jóga,https://cs.wikipedia.org/wiki/Jóga,,,,,,,,,
307410,860798,cs,12,0.5,Tirpitz (1939),https://cs.wikipedia.org/wiki/Tirpitz (1939),,,,,,,,,
137107,351590,cs,12,0.5,Templetonova cena,https://cs.wikipedia.org/wiki/Templetonova cena,,,,,,,,,
90278,226391,cs,12,0.5,Seznam slavných rodáků a obyvatel Brna,https://cs.wikipedia.org/wiki/Seznam slavných rodáků a obyvatel Brna,,,,,,,,,
127271,325683,cs,12,0.5,Hemoglobin,https://cs.wikipedia.org/wiki/Hemoglobin,,,,,,,,,
22959,43371,cs,12,0.5,Dálnice D8,https://cs.wikipedia.org/wiki/Dálnice D8,,,,,,,,,
86005,214880,cs,12,0.5,Praděd,https://cs.wikipedia.org/wiki/Praděd,,,,,,,,,
20648,38240,cs,12,0.5,Pekárna (rozcestník),https://cs.wikipedia.org/wiki/Pekárna (rozcestník),,,,,,,,,
293904,821809,cs,12,0.5,Achillova šlacha,https://cs.wikipedia.org/wiki/Achillova šlacha,,,,,,,,,
39980,96505,cs,12,0.5,Daniel Dočekal,https://cs.wikipedia.org/wiki/Daniel Dočekal,,,,,,,,,
82293,202677,cs,12,0.5,Milíčovský les a rybníky,https://cs.wikipedia.org/wiki/Milíčovský les a rybníky,,,,,,,,,
294469,823229,cs,12,0.5,Kánon (fikce),https://cs.wikipedia.org/wiki/Kánon (fikce),,,,,,,,,
3064,5834,cs,12,0.5,Chráněné území,https://cs.wikipedia.org/wiki/Chráněné území,,,,,,,,,
56184,135071,cs,12,0.5,Osobní počítač,https://cs.wikipedia.org/wiki/Osobní počítač,,,,,,,,,
332972,930992,cs,12,0.5,Brigitte Bardot,https://cs.wikipedia.org/wiki/Brigitte Bardot,,,,,,,,,
191603,516287,cs,12,0.5,Lokomotiva Salamanca,https://cs.wikipedia.org/wiki/Lokomotiva Salamanca,,,,,,,,,
16688,29831,cs,12,0.5,Chemie,https://cs.wikipedia.org/wiki/Chemie,,,,,,,,,
188267,504932,cs,12,0.5,Sedmička (týdeník),https://cs.wikipedia.org/wiki/Sedmička (týdeník),,,,,,,,,
80238,195466,cs,12,0.5,Praha-Horní Měcholupy (železniční zastávka),https://cs.wikipedia.org/wiki/Praha-Horní Měcholupy (železniční zastávka),,,,,,,,,
221332,599449,cs,12,0.5,Axiomatická teorie množin,https://cs.wikipedia.org/wiki/Axiomatická teorie množin,,,,,,,,,
5298,9595,cs,12,0.5,Seznam zaniklých států v Evropě,https://cs.wikipedia.org/wiki/Seznam zaniklých států v Evropě,,,,,,,,,
16427,29065,cs,12,0.5,James Bond,https://cs.wikipedia.org/wiki/James Bond,,,,,,,,,
92007,230546,cs,12,0.5,Eliška Rejčka,https://cs.wikipedia.org/wiki/Eliška Rejčka,,,,,,,,,
90024,225730,cs,12,0.5,Amadeus (film),https://cs.wikipedia.org/wiki/Amadeus (film),,,,,,,,,
165287,436424,cs,12,0.5,Bezlepková dieta,https://cs.wikipedia.org/wiki/Bezlepková dieta,,,,,,,,,
6765,11941,cs,12,0.5,Seznam křesťanských teologů,https://cs.wikipedia.org/wiki/Seznam křesťanských teologů,,,,,,,,,
5967,10707,cs,12,0.5,Warez,https://cs.wikipedia.org/wiki/Warez,,,,,,,,,
101663,255609,cs,12,0.5,Vektor,https://cs.wikipedia.org/wiki/Vektor,,,,,,,,,
84215,208487,cs,12,0.5,World Wide Web,https://cs.wikipedia.org/wiki/World Wide Web,,,,,,,,,
26805,56542,cs,12,0.5,Renesance (rozcestník),https://cs.wikipedia.org/wiki/Renesance (rozcestník),,,,,,,,,
74478,178713,cs,12,0.5,Vesmírné zrcadlo,https://cs.wikipedia.org/wiki/Vesmírné zrcadlo,,,,,,,,,
237353,651184,cs,12,0.5,Ultrazvuk,https://cs.wikipedia.org/wiki/Ultrazvuk,,,,,,,,,
138449,355461,cs,12,0.5,Větný člen,https://cs.wikipedia.org/wiki/Větný člen,,,,,,,,,
54452,130632,cs,12,0.5,Kvasinky,https://cs.wikipedia.org/wiki/Kvasinky,,,,,,,,,
398231,1147062,cs,12,0.5,Synoda o rodině (2014–2015),https://cs.wikipedia.org/wiki/Synoda o rodině (2014–2015),,,,,,,,,
21122,39300,cs,12,0.5,UPDATE,https://cs.wikipedia.org/wiki/UPDATE,,,,,,,,,
339200,949094,cs,12,0.5,Claudia Cardinale,https://cs.wikipedia.org/wiki/Claudia Cardinale,,,,,,,,,
32076,73742,cs,12,0.5,Hovawart,https://cs.wikipedia.org/wiki/Hovawart,,,,,,,,,
