lang,page_id,page_title,subheading_title,user_text,indentation_depth,subheading_line
pl,182.0,Ateizm/Archiwum 1,oczywista oczywisto\u015b\u0107 ,Bulwersator,0.0,1.0
pl,182.0,Ateizm/Archiwum 1,Duchy itp ,Wiggles007,0.0,1.0
pl,182.0,Ateizm/Archiwum 1,Linki zewn\u0119trzne ,Stok,0.0,1.0
pl,182.0,Ateizm/Archiwum 1,Linki zewn\u0119trzne ,Bartex77,0.0,2.0
pl,182.0,Ateizm/Archiwum 1,Linki zewn\u0119trzne ,Wookie90,0.0,3.0
pl,182.0,Ateizm/Archiwum 1,Linki zewn\u0119trzne ,Malcolmx,0.0,4.0
pl,182.0,Ateizm/Archiwum 1,Linki zewn\u0119trzne ,46.175.226.14,0.0,5.0
pl,182.0,Ateizm/Archiwum 1,Linki zewn\u0119trzne ,Kenraiz,1.0,6.0
pl,182.0,Ateizm/Archiwum 1,Linki zewn\u0119trzne ,Bartex77,0.0,7.0
pl,182.0,Ateizm/Archiwum 1,Linki zewn\u0119trzne ,Kenraiz,1.0,8.0
pl,182.0,Ateizm/Archiwum 1,Link zewn\u0119trzny do portalu ,Aukkras,0.0,1.0
pl,182.0,Ateizm/Archiwum 1,Link zewn\u0119trzny do portalu ,Kenraiz,0.0,2.0
pl,182.0,Ateizm/Archiwum 1,Porównanie z artykułami z encyklopedii PWN i inne encyklopedie  ,None,0.0,1.0
pl,193.0,Antonio López de Santa Anna,Top_Subtitle,Taw,0.0,1.0
pl,193.0,Antonio López de Santa Anna,Top_Subtitle,Beno,0.0,2.0
pl,193.0,Antonio López de Santa Anna,Top_Subtitle,Taw,0.0,3.0
pl,193.0,Antonio López de Santa Anna,Top_Subtitle,Mortal,0.0,4.0
pl,193.0,Antonio López de Santa Anna,Ze Zg\u0142o\u015b b\u0142\u0105d ,89.76.42.199,0.0,1.0
pl,193.0,Antonio López de Santa Anna,Ze Zg\u0142o\u015b b\u0142\u0105d ,Picus viridis,0.0,2.0
pl,194.0,Amfetamina,Top_Subtitle,Fuxseb,0.0,1.0
pl,194.0,Amfetamina,Top_Subtitle,Avathar,0.0,2.0
pl,194.0,Amfetamina,amfetamina i metamfetamina ,None,0.0,1.0
pl,194.0,Amfetamina,Przepisy na otrzymywanie amfetaminy ,Kalium,0.0,1.0
pl,194.0,Amfetamina,Wersja angielska ,Fuutott,0.0,1.0
pl,194.0,Amfetamina,Slangowe okre\u015blenia - usuni\u0119te z artyku\u0142u,Margoz,0.0,1.0
pl,194.0,Amfetamina,Psychoza ,Peak,0.0,1.0
